"id_standard_word";"orthographic_word";"geometry_id";"IPA_string";"sampa_string"
181;"Blätter";99867;"ˈb.le̜tɛ̜";"""b.le_otE_o"
181;"Blätter";120233;"ˈb.lœʿːɾə";"""b.l9_c:4@"
181;"Blätter";94235;"ˈplɛɾɾ̩";"""plE44="
181;"Blätter";139216;"ˈb.lɛ̣də";"""b.lE_rd@"
181;"Blätter";131639;"ˈbleːdɾ̩͡ɕ";"""ble:d4=*s\"
181;"Blätter";90559;"ˈplɛtdʱɐ";"""plEt-d_h\6"
181;"Blätter";100120;"ˈplɛd̪ər";"""plEd_d@r"
181;"Blätter";115080;"ˈble̜ːæ̣";"""ble_o:{_r"
181;"Blätter";117629;"blœː";"bl9:"
181;"Blätter";131625;"ˈble̜t͡tə̜χ";"""ble_ot*t@_oX"
181;"Blätter";534317;"ˈple̜tɐ";"""ple_ot6"
181;"Blätter";100345;"ˈbleːðr̩";"""ble:Dr="
181;"Blätter";142982;"ˈb.lɛtɔ̠x̰";"""b.lEtO_-x_X"
181;"Blätter";100376;"ˈblɑ̟ːdʁ̠̩";"""blA_+:dR_-="
181;"Blätter";139327;"ˈp.lɛtʌ";"""p.lEtV"
181;"Blätter";89340;"ˈblɛɾ̰əɾ̥";"""blE4_X@4_0"
181;"Blätter";114506;"ˈp.løʿːɐ̟ʾ";"""p.l2_c:6_+_O"
181;"Blätter";137182;"ˈb.læt̪ɔ̟ʿ";"""b.l{t_dO_+_c"
181;"Blätter";131478;"ˈbletər";"""blet@r"
181;"Blätter";120286;"ˈb.læ̣ːəʾ‿";"""b.l{_r:@_O>"
181;"Blätter";100418;"ˈblɛr̩";"""blEr="
181;"Blätter";89144;"ˈp.l̥ɛ̣təx̰";"""p.l_0E_rt@x_X"
181;"Blätter";114116;"blœ͡ø";"bl9*2"
181;"Blätter";131034;"ˈbleʔ͡tʋ̥";"""ble?*tQ_0"
181;"Blätter";96254;"ˈple̜͡ɪɾ̰ə";"""ple_o*I4_X@"
181;"Blätter";101005;"ˈblɛ̠ɾə̰";"""blE_-4@_X"
181;"Blätter";136865;"ˈp.leː→ɪ̠tʰəʾ";"""p.le:*\I_-t_h@_O"
181;"Blätter";72938;"ˈɸlɛtə̜";"""p\lEt@_o"
181;"Blätter";139458;"ˈb.lɛta̠";"""b.lEta_-"
181;"Blätter";142132;"ˈp.lɛtɑ̤+";"""p.lEtA_t+"
181;"Blätter";101114;"blə̣+ˈrɛ";"bl@_r+""rE"
181;"Blätter";97420;"ˈplẹːɾə̜";"""ple_r:4@_o"
181;"Blätter";120820;"ˈblɛ̣ːɹɛ̠ʾ";"""blE_r:r\E_-_O"
181;"Blätter";88232;"ˈpɮeːðəɾ͡ɕ";"""pK\e:D@4*s\"
181;"Blätter";135360;"pla̠ːʁ";"pla_-:R"
181;"Blätter";130378;"ˈblɛ̣dɐ";"""blE_rd6"
181;"Blätter";101119;"ˈblɛːðəʁ";"""blE:D@R"
181;"Blätter";142692;"ˈp.lɛtɐʾ";"""p.lEt6_O"
181;"Blätter";129216;"‿ˈble̜tər";"<""ble_ot@r"
181;"Blätter";101858;"ˈbli→a";"""bli*\a"
181;"Blätter";139652;"ˈp.lɛtʌ̟";"""p.lEtV_+"
181;"Blätter";112854;"ˈple̠ːə";"""ple_-:@"
181;"Blätter";25987;"ˈblɛɾə̜+";"""blE4@_o+"
181;"Blätter";87629;"ˈplɛ̣→ɪtəχ̰";"""plE_r*\It@X_X"
181;"Blätter";112823;"ˈblø̜→ə̜ʾ+‿";"""bl2_o*\@_o_O+>"
181;"Blätter";127805;"ˈp.lɛt̠əʁ‿";"""p.lEt_-@R>"
181;"Blätter";97362;"ˈblɛɾə";"""blE4@"
181;"Blätter";121128;"ˈb.lɛt̰ɛ̃";"""b.lEt_XE~"
181;"Blätter";87273;"ˈblẹ̠tɾ̩";"""ble_r_-t4="
181;"Blätter";102156;"‿b.lɑː‿ ˈplɛɾɐ̜";"""plE46_o <b.lA:>"
181;"Blätter";73053;"ˈplɑ̟ːlə̣";"""plA_+:l@_r"
181;"Blätter";95188;"ˈplə̣ɾəɾ̥͡ɕ";"""pl@_r4@4_0*s\"
181;"Blätter";102330;"ˈp.la̠̤ẹ̤‿";"""p.la_-_te_r_t>"
181;"Blätter";140365;"ˈb.lɛt̪ɐ";"""b.lEt_d6"
181;"Blätter";112685;"ˈble̠ːɪ̠";"""ble_-:I_-"
181;"Blätter";127102;"ˈb.lɛːd̪ɐ";"""b.lE:d_d6"
181;"Blätter";109126;"ˈplɛːɾə";"""plE:4@"
181;"Blätter";102355;"blɑː";"blA:"
181;"Blätter";84354;"ˈp.læd.l̠̩n̥";"""p.l{d.l_-=n_0"
181;"Blätter";118882;"ˈb.lɛ̣da̠";"""b.lE_rda_-"
181;"Blätter";73067;"ˈplɑ̣+t.l̩";"""plA_r+t.l="
181;"Blätter";126983;"blæ̣ːd̪";"bl{_r:d_d"
181;"Blätter";136211;"ˈblɛɾə̜ / ˈblɛdə̜";"""blE4@_o / ""blEd@_o"
181;"Blätter";102505;"ˈb.la̠ːə̣";"""b.la_-:@_r"
181;"Blätter";121678;"ˈb.lɛɾæ̠";"""b.lE4{_-"
181;"Blätter";103156;"blɑ̟͡ɐ";"blA_+*6"
181;"Blätter";142682;"ˈp.lɛ̠tɔ̟";"""p.lE_-tO_+"
181;"Blätter";140999;"ˈp.lɛ̜dɔ̃ː";"""p.lE_odO~:"
181;"Blätter";126543;"ˈp.lɛtʰɐ̠";"""p.lEt_h6_-"
181;"Blätter";82823;"ˈplɛtəɾ";"""plEt@4"
181;"Blätter";117816;"‿ˈb.lɛdɐ‿";"<""b.lEd6>"
181;"Blätter";103353;"ˈβlɛ̜ːə̜";"""BlE_o:@_o"
181;"Blätter";112022;"‿blɛː";"<blE:"
181;"Blätter";121905;"ˈb.lɛ̜ːɾɛ̠";"""b.lE_o:4E_-"
181;"Blätter";126340;"ˈb.lɛ̜ːɾə̟";"""b.lE_o:4@_+"
181;"Blätter";103582;"blæ̜͡a̠";"bl{_o*a_-"
181;"Blätter";118146;"b.lɛ̜ːt";"b.lE_o:t"
181;"Blätter";141322;"ˈp.lɛ̜ðɻ̩";"""p.lE_oDr\`="
181;"Blätter";95627;"ˈbleːðr̩";"""ble:Dr="
181;"Blätter";74385;"ˈbleːd̪͡ðə";"""ble:d_d*D@"
181;"Blätter";81534;"ˈblɛd.lə̜";"""blEd.l@_o"
181;"Blätter";126108;"ˈb.lætʰɐ̟̃";"""b.l{t_h6_+~"
181;"Blätter";78677;"plad̰.l̰n / ˈpla̠ɾ.ɫ̩";"plad_X.l_Xn / ""pla_-4.l_G="
181;"Blätter";137105;"ˈp.le̜ːdr̩";"""p.le_o:dr="
181;"Blätter";103623;"ˈblø̜ːə̜";"""bl2_o:@_o"
181;"Blätter";111294;"ˈblɛ̜ːʁɐ";"""blE_o:R6"
181;"Blätter";81382;"ˈple̜ðə";"""ple_oD@"
181;"Blätter";104396;"ˈblɪ̠͡ədə";"""blI_-*@d@"
181;"Blätter";97293;"ˈp.lɛ̠ʾtəʁ‿";"""p.lE_-_Ot@R>"
181;"Blätter";110821;"ble͡ẹ";"ble*e_r"
181;"Blätter";125647;"ˈp.lɛ̠t̪ʌ̣‿";"""p.lE_-t_dV_r->"
181;"Blätter";141434;"ˈp.læ̣ðʋ̠";"""p.l{_rDQ_-"
181;"Blätter";104872;"ˈble̜ːdə̠ʁ͡ʁ̥";"""ble_o:d@_-R*R_0"
181;"Blätter";118512;"ˈp.lɛ̜ːð̰ə";"""p.lE_o:D_X@"
181;"Blätter";122070;"ˈblæ̣ːɾ͡jə̟";"""bl{_r:4_j@_+"
181;"Blätter";96433;"ˈplæ̣də̜+";"""pl{_rd@_o+"
181;"Blätter";80214;"ˈp.la̠ɭ̩";"""p.la_-l_j="
181;"Blätter";142179;"ˈb.lɛt̪ɐ";"""b.lEt_d6"
181;"Blätter";125086;"ˈb.lɛtɛ̃";"""b.lEtE~"
181;"Blätter";107979;"ˈblø̜ːɪ̜";"""bl2_o:I_o-"
181;"Blätter";105310;"‿bløʁd";"<bl2Rd"
181;"Blätter";110375;"ˈblœ̣ːɾə";"""bl9_r:4@"
181;"Blätter";108547;"ˈblæ̣ːɹə";"""bl{_r:r\@"
181;"Blätter";123878;"ˈb.lɛ̜ːə‿";"""b.lE_o:@>"
181;"Blätter";105687;"ˈble→əʁə";"""ble*\@R@"
181;"Blätter";124917;"‿ˈb.læːd̪əʾ";"<""b.l{:d_d@_O"
181;"Blätter";141726;"ˈb.lɛt̪a̠";"""b.lEt_da_-"
181;"Blätter";76974;"ˈblɛdər̥";"""blEd@r_0"
181;"Blätter";80157;"ˈβletɾ̩͡ɾ̥";"""Blet4=*4_0"
181;"Blätter";123486;"ˈb.lɛt̪ɐ";"""b.lEt_d6"
181;"Blätter";122830;"ˈb.lɛ̠d̪ə̠ʾ";"""b.lE_-d_d@_-_O"
181;"Blätter";106665;"‿ˈblɛːə";"<""blE:@"
181;"Blätter";110034;"blɛ̜→ə";"blE_o*\@"
181;"Blätter";80028;"ˈp.laːdə̰ɭɐ";"""p.la:d@_Xl_R6"
181;"Blätter";124734;"ˈplɛt̪ɐ";"""plEt_d6"
181;"Blätter";96991;"ˈpʰlɛdɐ";"""p_hlEd6"
181;"Blätter";106912;"ˈb.lɛ̠œ̠ʿ";"""b.lE_-9_-_c"
181;"Blätter";108461;"‿ˈblæ̣ɾa̠";"<""bl{_r4a_-"
181;"Blätter";77404;"ˈplɛtə";"""plEt@"
181;"Blätter";77989;"ˈp.lɛ̜tɾ̩‿";"""p.lE_ot4=>"
181;"Blätter";141827;"ˈp.lɛt̪ʌ̟";"""p.lEt_dV_+"
181;"Blätter";124534;"ˈb.læːɹə̰‿";"""b.l{:r\@_X>"
181;"Blätter";107178;"ˈblɛdəɾ / ˈblɑ̟ːdən";"""blEd@4 / ""blA_+:d@n"
181;"Blätter";142407;"ˈb.lɛ̜dʌ̟";"""b.lE_odV_+"
181;"Blätter";136417;"ˈp.læːdə";"""p.l{:d@"
181;"Blätter";79153;"ˈplɛt̪ə̜";"""plEt_d@_o"
181;"Blätter";107244;"blæ̣ːd̰";"bl{_r:d_X"
181;"Blätter";78096;"ˈplɛ̣͡ɪðəɾ̥̰";"""plE_r*ID@4_0_X"
181;"Blätter";122935;"ˈp.lɛt̪ɐ";"""p.lEt_d6"
181;"Blätter";98052;"ple̜͡əɹ";"ple_o*@r\"
181;"Blätter";116692;"ˈple̜ːdə";"""ple_o:d@"
181;"Blätter";134449;"ble̜→ə̜χ";"ble_o*\@_oX"
181;"Blätter";124374;"ˈb̰.lɛ̜ːðə̟ʾ";"""b_X.lE_o:D@_+_O"
181;"Blätter";71182;"ˈblæ̜̠l̠̩ / ˈbɹæ̜̠l̠̩";"""bl{_o_-l_-= / ""br\{_o_-l_-="
181;"Blätter";94091;"ˈblɛ̜ʀɛ";"""blE_oR\E"
181;"Blätter";98155;"ˈpla̠ːɹ̩‿";"""pla_-:r\=>"
181;"Blätter";124194;"‿ˈblɛ̣tʰə̜ ˈb.lɛ̜ɾa̠";"""b.lE_o4a_- <""blE_rt_h@_o"
182;"wachsen";115080;"ˈvas̠ə̣n‿";"""vas_-@_rn>"
182;"wachsen";120820;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";89144;"ˈβʊ→ʋʿxsə";"""BU*\Q_cxs@"
182;"wachsen";71626;"ˈβɑ̣ʾxsn̩";"""BA_r_Oxsn="
182;"wachsen";84354;"ˈβɔ̣k͡sn̩‿";"""BO_rk*sn=>"
182;"wachsen";139216;"vɔ̣sː";"vO_rs:"
182;"wachsen";110375;"ˈvasən";"""vas@n"
182;"wachsen";82823;"ˈvaksə";"""vaks@"
182;"wachsen";127102;"ˈvak.sn̩";"""vak.sn="
182;"wachsen";142132;"ˈʋʋːks̟ə̤";"""v\Q:ks_+@_t"
182;"wachsen";138617;"ˈβaksn̩‿";"""Baksn=>"
182;"wachsen";125086;"ˈβa̠kʰsn̩";"""Ba_-k_hsn="
182;"wachsen";77404;"ˈβaksn̩";"""Baksn="
182;"wachsen";98885;"ˈʋɑːˈsə̠";"""v\A:""s@_-"
182;"wachsen";97420;"ˈfaːsə";"""fa:s@"
182;"wachsen";119269;"ˈvɑːz͡sn̩";"""vA:z*sn="
182;"wachsen";132787;"ˈβɑχsə";"""BAXs@"
182;"wachsen";102156;"ˈva̠s̠n̩ ˈvʋ̣ːsn̩";"""va_-s_-n= ""vQ_r:sn="
182;"wachsen";101114;"ˈβaksə";"""Baks@"
182;"wachsen";131639;"ˈβaxsə";"""Baxs@"
182;"wachsen";81534;"ˈβʌxsn̩";"""BVxsn="
182;"wachsen";132665;"ˈβa̠ksə";"""Ba_-ks@"
182;"wachsen";74385;"ˈβɔːxsn̩";"""BO:xsn="
182;"wachsen";117816;"ˈʋɑ̟ks̠n̩";"""v\A_+ks_-n="
182;"wachsen";108547;"ˈf̰͡vasn̩";"""f_X*vasn="
182;"wachsen";138212;"ˈvax̰ks̟n̩";"""vax_Xks_+n="
182;"wachsen";114116;"ˈvaːsn̩‿";"""va:sn=>"
182;"wachsen";139652;"ˈβa̠kʃ̨n̩";"""Ba_-kS`n="
182;"wachsen";134531;"ˈβa̠ːsə̠n";"""Ba_-:s@_-n"
182;"wachsen";116692;"ˈvasn̩";"""vasn="
182;"wachsen";103353;"ˈβacçə̟";"""BacC@_+"
182;"wachsen";112022;"ˈfasn̩";"""fasn="
182;"wachsen";522626;"ˈvaːsn̩‿";"""va:sn=>"
182;"wachsen";102330;"ˈvas̠n̩‿";"""vas_-n=>"
182;"wachsen";121905;"ˈvas̟n̩";"""vas_+n="
182;"wachsen";136865;"β̫ɔ͡ɔ̜s";"B_wO*O_os"
182;"wachsen";136417;"ˈβɑːs̠ən̥";"""BA:s_-@n_0"
182;"wachsen";141322;"ˈβ̫aksn̩";"""B_waksn="
182;"wachsen";78677;"βɔʿksn / βɔʿxsn̩";"BO_cksn / BO_cxsn="
182;"wachsen";139458;"ˈβɑk̰sə̟";"""BAk_Xs@_+"
182;"wachsen";124194;"‿ˈvʌ̟sn̩ ˈvɑs̠n̩";"""vAs_-n= <""vV_+sn="
182;"wachsen";534207;"ˈvɑ̟s̠n̩";"""vA_+s_-n="
182;"wachsen";77989;"ˈβaːksə";"""Ba:ks@"
182;"wachsen";133354;"ˈβaksə̜";"""Baks@_o"
182;"wachsen";139171;"βo̜→əsː";"Bo_o*\@s:"
182;"wachsen";131034;"ˈβa̠ːχsə";"""Ba_-:Xs@"
182;"wachsen";137478;"ˈβa̠ksn̩";"""Ba_-ksn="
182;"wachsen";131625;"ˈvaksə";"""vaks@"
182;"wachsen";95627;"wɔs";"wOs"
182;"wachsen";126340;"ˈb̰͡vɑ̟ʾsə̟n";"""b_X*vA_+_Os@_+n"
182;"wachsen";72938;"ˈβʋʿxsn̩";"""BQ_cxsn="
182;"wachsen";117629;"ˈβaːs̠n̩";"""Ba:s_-n="
182;"wachsen";103582;"ˈβasə̰n";"""Bas@_Xn"
182;"wachsen";118882;"ˈvɑ̟s̠əʾ";"""vA_+s_-@_O"
182;"wachsen";94066;"ˈwaxsəʾ";"""waxs@_O"
182;"wachsen";141827;"ˈβɑks̠n̩";"""BAks_-n="
182;"wachsen";90559;"ˈβo͡ʊ̜ksn̩";"""Bo*U_oksn="
182;"wachsen";107244;"ˈvasn̩";"""vasn="
182;"wachsen";112823;"ˈvɑ̟ːs̟n̩‿";"""vA_+:s_+n=>"
182;"wachsen";101005;"ˈβɔʿksn̩";"""BO_cksn="
182;"wachsen";93399;"ˈvʋ̣ʿːk͡sə̣̰n";"""vQ_r_c:k*s@_r_Xn"
182;"wachsen";139327;"ˈwa̠xsn̩";"""wa_-xsn="
182;"wachsen";78096;"βɔs";"BOs"
182;"wachsen";100345;"ˈwɔ͡ʌʾzn̩";"""wO*V_Ozn="
182;"wachsen";95188;"ˈβɔː→əsə";"""BO:*\@s@"
182;"wachsen";105310;"ˈvasn̩";"""vasn="
182;"wachsen";79153;"ˈβɔ̣xsn̩";"""BO_rxsn="
182;"wachsen";127805;"ˈwɑ̟ksə̟";"""wA_+ks@_+"
182;"wachsen";124917;"ˈfa̠sn̩";"""fa_-sn="
182;"wachsen";99867;"ˈβ̫ɑk̰sə";"""B_wAk_Xs@"
182;"wachsen";109582;"ˈβa̠sn̩‿";"""Ba_-sn=>"
182;"wachsen";98997;"ˈvo̜ːs̟ə";"""vo_o:s_+@"
182;"wachsen";142544;"ˈvʋ̣k͡sn̩‿";"""vQ_rk*sn=>"
182;"wachsen";124374;"ˈva̠sə̟n";"""va_-s@_+n"
182;"wachsen";101858;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";115354;"ˈva̠ːsn̩";"""va_-:sn="
182;"wachsen";97691;"ˈβ̫ɔsn̩";"""B_wOsn="
182;"wachsen";87629;"βɔs";"BOs"
182;"wachsen";98815;"ˈβa̠ksə";"""Ba_-ks@"
182;"wachsen";93455;"ˈβọχs̠n̩";"""Bo_rXs_-n="
182;"wachsen";141726;"ˈβa̠ks̟n̩";"""Ba_-ks_+n="
182;"wachsen";97362;"ˈβa̠ɡzə";"""Ba_-gz@"
182;"wachsen";96254;"ˈvɔksə";"""vOks@"
182;"wachsen";134656;"ˈva̠ːsə";"""va_-:s@"
182;"wachsen";132113;"ˈβaksə";"""Baks@"
182;"wachsen";102355;"ˈva̠χ̰sn̩";"""va_-X_Xsn="
182;"wachsen";141434;"ˈwʋks̠ə̟ʾ";"""wQks_-@_+_O"
182;"wachsen";116468;"ˈvɐs̟n̩";"""v6s_+n="
182;"wachsen";96991;"ˈvɔ̣ːsən";"""vO_r:s@n"
182;"wachsen";73067;"‿ˈβɑksn̩";"<""BAksn="
182;"wachsen";124734;"ˈva̠zə̟n";"""va_-z@_+n"
182;"wachsen";129216;"ˈβaxsə";"""Baxs@"
182;"wachsen";76974;"ˈβa̠ksn̩";"""Ba_-ksn="
182;"wachsen";122070;"ˈvaz̠n̩";"""vaz_-n="
182;"wachsen";98155;"ˈβo̜ːsə̟";"""Bo_o:s@_+"
182;"wachsen";142179;"ˈβa̠ks̟n̩";"""Ba_-ks_+n="
182;"wachsen";89340;"βɔʿxs";"BO_cxs"
182;"wachsen";71182;"ˈβɔ̜ːk͡sn̩";"""BO_o:k*sn="
182;"wachsen";125647;"ˈβ̫ʋʿχθn̩";"""B_wQ_cXTn="
182;"wachsen";126983;"ˈva̠sə̟n";"""va_-s@_+n"
182;"wachsen";119195;"ˈvasn̩";"""vasn="
182;"wachsen";80157;"ˈβɑ̟ks̠ə";"""BA_+ks_-@"
182;"wachsen";142982;"ˈvlɤ̥ː→ɔ̟k͡sə";"""v7_0:*\O_+k*s@"
182;"wachsen";534378;"ˈβasn̩";"""Basn="
182;"wachsen";142407;"ˈβʌksə";"""BVks@"
182;"wachsen";142692;"βɑksː";"BAks:"
182;"wachsen";118165;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";136211;"ˈvɑːsə";"""vA:s@"
182;"wachsen";102505;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";118146;"ˈva̠sə̜n";"""va_-s@_on"
182;"wachsen";97496;"ˈvɔʿs̠ə̣n";"""vO_cs_-@_rn"
182;"wachsen";133243;"ˈβaksə̟";"""Baks@_+"
182;"wachsen";98052;"ˈβɔːzə";"""BO:z@"
182;"wachsen";110034;"ˈvạsn̩";"""va_rsn="
182;"wachsen";96934;"ˈβʋk͡s̠ə";"""BQk*s_-@"
182;"wachsen";107178;"ˈvas̠ən";"""vas_-@n"
182;"wachsen";110821;"ˈf͡vasn̩";"""f*vasn="
182;"wachsen";122935;"ˈvaxs̠n̩";"""vaxs_-n="
182;"wachsen";115632;"ˈvasn̩";"""vasn="
182;"wachsen";140365;"ˈʋaksn̩";"""v\aksn="
182;"wachsen";116270;"ˈβʋ̣k͡sn̩";"""BQ_rk*sn="
182;"wachsen";106912;"ˈvasə̣n";"""vas@_rn"
182;"wachsen";107979;"ˈvaːs̠n̩";"""va:s_-n="
182;"wachsen";94232;"ˈβ̫ɛsə";"""B_wEs@"
182;"wachsen";105687;"ˈvɐz͡sən";"""v6z*s@n"
182;"wachsen";123486;"ˈβʋ̣ks̠n̩";"""BQ_rks_-n="
182;"wachsen";104396;"ˈwɑ̟sn̩";"""wA_+sn="
182;"wachsen";117389;"ˈwʋːkʰsə";"""wQ:k_hs@"
182;"wachsen";112685;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";106665;"ˈvaxsn̩";"""vaxsn="
182;"wachsen";107810;"ˈvasn̩ ˈvas̠n̩";"""vas_-n= ""vasn="
182;"wachsen";101119;"ˈβasən";"""Bas@n"
182;"wachsen";137182;"ˈvɔ̜ksn̩";"""vO_oksn="
182;"wachsen";120233;"ˈβɑzn̩";"""BAzn="
182;"wachsen";97293;"wos̟‿";"wos_+>"
182;"wachsen";109126;"ˈva̠sn̩‿";"""va_-sn=>"
182;"wachsen";114506;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";119655;"ˈva̠sn̩";"""va_-sn="
182;"wachsen";94091;"ˈβɑ̟sə";"""BA_+s@"
182;"wachsen";122830;"ˈvɑ̟sən";"""vA_+s@n"
182;"wachsen";136673;"ˈwʋʿksn̩";"""wQ_cksn="
182;"wachsen";103156;"ˈβasn̩";"""Basn="
182;"wachsen";142682;"ˈwɔ̣→ɑksə";"""wO_r*\Ak-s@"
182;"wachsen";80028;"ˈβɔːk͡sn";"""BO:k*sn"
182;"wachsen";81382;"βʋks";"BQks"
182;"wachsen";100376;"ˈβ̫ɑ̟ːsn̩";"""B_wA_+:sn="
182;"wachsen";99852;"ˈβoːs͡zn̩";"""Bo:s*zn="
182;"wachsen";80214;"‿ˈwʋ̣k͡sn̩";"<""wQ_rk*sn="
182;"wachsen";140999;"ˈβoʿ→ɐk̰s̠n̩";"""Bo_c*\6k_Xs_-n="
182;"wachsen";131478;"ˈβakzə";"""Bakz@"
182;"wachsen";98572;"ˈβa̠s̠n̩";"""Ba_-s_-n="
182;"wachsen";99705;"ˈβɔːs̟ə";"""BO:s_+@"
182;"wachsen";135360;"ˈvaːsə";"""va:s@"
182;"wachsen";87273;"ˈwaksə";"""waks@"
182;"wachsen";98830;"ˈvœsə";"""v9s@"
182;"wachsen";118512;"ˈvaːsn̩";"""va:sn="
182;"wachsen";111294;"ˈvɑ̟s̠͡z̠n̩";"""vA_+s_-*z_-n="
182;"wachsen";120286;"ˈva̠z͡sn̩";"""va_-z*sn="
182;"wachsen";534317;"ˈva̠ksə";"""va_-ks@"
182;"wachsen";130378;"ˈβaks̠͡z̠ən̰";"""Baks_-*z_-@n_X"
182;"wachsen";73053;"ˈβɔ̜ːksn̩";"""BO_o:ksn="
182;"wachsen";108461;"ˈva̠sən";"""va_-s@n"
182;"wachsen";121678;"ˈvɑ̟sn̩";"""vA_+sn="
182;"wachsen";119029;"ˈvʋks̠n̩";"""vQks_-n="
182;"wachsen";71399;"ˈβʋ̣ksn̩";"""BQ_rksn="
182;"wachsen";100418;"ˈβɔ̜ːzə";"""BO_o:z@"
182;"wachsen";112854;"ˈvɑ̟sn̩‿";"""vA_+sn=>"
182;"wachsen";96433;"ˈβɔ͡ʋsə";"""BO*Qs@"
182;"wachsen";92088;"ˈβʋ̣ksn̩";"""BQ_rksn="
182;"wachsen";100120;"ˈβɔ̜sə";"""BO_os@"
182;"wachsen";88232;"ˈβʌxsə̜";"""BVxs@_o"
182;"wachsen";103623;"ˈwɑsən";"""wAs@n"
182;"wachsen";134449;"ˈwɔsəʔ";"""wOs@?"
182;"wachsen";123878;"ˈvɑːs̠n̩";"""vA:s_-n="
182;"wachsen";126543;"ˈβɑ̟kθə̃‿";"""BA_+kT@~>"
182;"wachsen";25987;"ˈβɔ̣ːzə";"""BO_r:z@"
182;"wachsen";72112;"ˈβ̫oks̠n̩‿";"""B_woks_-n=>"
182;"wachsen";94235;"ˈvɔ͡ə̜sə";"""vO*@_os@"
182;"wachsen";137105;"ˈvʋksə";"""vQks@"
182;"wachsen";121128;"ˈβa̠ksn̩";"""Ba_-ksn="
182;"wachsen";124534;"ˈvɑ̟s̠n̩";"""vA_+s_-n="
182;"wachsen";126108;"ˈβas̠n̩";"""Bas_-n="
183;"zum";109126;"tʰʊ̜";"t_hU_o"
183;"zum";124194;"tʰʊ̟m t͡sʊʿm";"t*sU_cm t_hU_+m"
183;"zum";112685;"tœ̠n";"t9_-n"
183;"zum";142982;"t͡sɯ̥n";"t*sM_0n"
183;"zum";109582;"tʰọn";"t_ho_rn"
183;"zum";127805;"ts̠o̟m";"ts_-o_+m"
183;"zum";142179;"θɯm";"TMm"
183;"zum";119195;"thɔn";"thOn"
183;"zum";140365;"t̰͡s̟ʊm";"t_X*s_+Um"
183;"zum";125086;"t͡sʊ̣m";"t*sU_rm"
183;"zum";98052;"t͡sɔ͡ʋm";"t*sO*Qm"
183;"zum";107810;"thə̣m thʊ̟n";"th@_r-m thU_+n"
183;"zum";102156;"t͡sʊm";"t*sUm"
183;"zum";102330;"tʰon̥̰";"t_hon_0_X"
183;"zum";94232;"t͡sʊ̣ʿm";"t*sU_r_cm"
183;"zum";121128;"t̪͡s̟o";"t_d*s_+o"
183;"zum";104872;"ˈtɐ→ʊn̩";"""t6*\Un="
183;"zum";124917;"thʊn";"thUn"
183;"zum";534207;"tʰʏn";"t_hYn"
183;"zum";116468;"‿tʰœ̣ʁn‿";"<t_h9_rRn>"
183;"zum";142544;"t͡sʏ̠n";"t*sY_-n"
183;"zum";105310;"thʊʿm";"thU_cm"
183;"zum";98815;"t͡sʊm";"t*sUm"
183;"zum";141726;"tʰʊ̜m";"t_hU_om"
183;"zum";141434;"‿d͡zʏ̠n‿";"<d*zY_-n>"
183;"zum";118146;"tʰọn‿";"t_ho_rn>"
183;"zum";98572;"t̪ʰʊ̜̃";"t_d_hU_o~"
183;"zum";125647;"t͡θɯm‿ / θə̠m";"t*TMm> / T@_-m"
183;"zum";99705;"t͡so̟m";"t*so_+m"
183;"zum";110034;"ˈthọ͡ʊ̜d.n̩";"""tho_r*U_od.n="
183;"zum";110821;"thʊ̜n";"thU_on"
183;"zum";106912;"thɐ→ʊn";"th6*\Un"
183;"zum";117389;"sʊm";"sUm"
183;"zum";106665;"tə̠n";"t@_-n"
183;"zum";97293;"t͡sʊm";"t*sUm"
183;"zum";114506;"thʊn";"thUn"
183;"zum";122830;"tʊ̟m";"tU_+m"
183;"zum";118512;"tʰʊʿn";"t_hU_cn"
183;"zum";108461;"tʰɑʾn‿";"t_hA_On>"
183;"zum";98830;"t͡sʊm";"t*sUm"
183;"zum";111294;"tho";"tho"
183;"zum";137182;"tsʊʿm";"t-sU_cm"
183;"zum";100418;"t͡sɔm";"t*sOm"
183;"zum";120286;"tʰʊ̜+n";"t_hU_o+n"
183;"zum";72112;"‿z̰ɔn‿";"<z_XOn>"
183;"zum";137105;"t͡sʊm";"t*sUm"
183;"zum";110375;"təm";"t@m"
183;"zum";126108;"tsʊ̜m";"tsU_om"
183;"zum";119029;"sʊm";"sUm"
183;"zum";137478;"t͡sə̣n";"t*s@_rn"
183;"zum";77404;"t͡sʊm";"t*sUm"
183;"zum";119269;"tʰọn";"t_ho_rn"
183;"zum";136865;"‿psʊ̟m";"<psU_+m"
183;"zum";114116;"thʊn";"thUn"
183;"zum";80214;"‿sən";"<s@n"
183;"zum";123486;"t͡sʏ̠n";"t*sY_-n"
183;"zum";141322;"t͡səm̰";"t*s@m_X"
183;"zum";77989;"‿t͡sʊ̜m";"<t*sU_om"
183;"zum";139327;"t̰͡sʊʿm";"t_X*sU_cm"
183;"zum";139171;"t͡sʊm";"t*sUm"
183;"zum";141827;"t͡s̟ʊʿm";"t*s_+U_cm"
